#{"t_start": 1595253571.1360445, "env_id": "NovelGridworld-v0"}
r,l,t
49,2,1220.990949
48,3,1221.027916
34,17,1221.245789
37,14,1221.414693
37,14,1221.591594
44,7,1221.689534
48,3,1221.728524
46,5,1221.792479
42,9,1221.903411
41,10,1222.028341
49,2,1222.053324
41,10,1222.179251
39,12,1222.333163
45,6,1222.409123
46,5,1222.472082
41,10,1222.596012
50,1,1222.610004
47,4,1222.661975
42,9,1222.787902
41,10,1222.921823
38,13,1223.089727
48,3,1223.130703
45,6,1223.210658
47,4,1223.25963
28,23,1223.539469
50,1,1223.55346
44,7,1223.649407
41,10,1223.78433
50,1,1223.798321
45,6,1223.874276
50,1,1223.889267
46,5,1223.952232
37,14,1224.132126
46,5,1224.19709
49,2,1224.224073
49,2,1224.250058
49,2,1224.275044
37,14,1224.452945
42,9,1224.566875
38,13,1224.736779
42,9,1224.858708
42,9,1224.970643
46,5,1225.033607
49,2,1225.058593
49,2,1225.086576
42,9,1225.228494
46,5,1225.29046
42,9,1225.405392
46,5,1225.473353
48,3,1225.51633
49,2,1225.549311
45,6,1225.633262
49,2,1225.663243
37,14,1225.86213
46,5,1225.938086
42,9,1226.070009
37,14,1226.260899
49,2,1226.291883
48,3,1226.332858
50,1,1226.350848
39,12,1226.521749
45,6,1226.603701
32,19,1226.887538
34,17,1227.151386
48,3,1227.202368
46,5,1227.280313
44,7,1227.383252
46,5,1227.462207
49,2,1227.493188
47,4,1227.556153
47,4,1227.613119
50,1,1227.626112
42,9,1227.743046
48,3,1227.783022
46,5,1227.851983
47,4,1227.900954
47,4,1227.947927
50,1,1227.961919
46,5,1228.0259
46,5,1228.084847
43,8,1228.18479
43,8,1228.300725
47,4,1228.349694
42,9,1228.461643
44,7,1228.546581
47,4,1228.597552
39,12,1228.749466
46,5,1228.814427
41,10,1228.954347
41,10,1229.082291
48,3,1229.127265
45,6,1229.218195
38,13,1229.389096
37,14,1229.565994
42,9,1229.696918
34,17,1229.914792
47,4,1229.968762
44,7,1230.054713
50,1,1230.068705
46,5,1230.132668
47,4,1230.184638
46,5,1230.253597
43,8,1230.358537
41,10,1230.488462
50,1,1230.502458
50,1,1230.515445
48,3,1230.552426
46,5,1230.61539
49,2,1230.642375
46,5,1230.709335
43,8,1230.815273
42,9,1230.92821
45,6,1231.004164
47,4,1231.057135
44,7,1231.15308
45,6,1231.230035
47,4,1231.294997
49,2,1231.32398
33,18,1231.575837
45,6,1231.658789
47,4,1231.717754
50,1,1231.736743
46,5,1231.807701
47,4,1231.867667
40,11,1232.018581
43,8,1232.122521
39,12,1232.284427
43,8,1232.405357
27,24,1232.719178
45,6,1232.798131
47,4,1232.854099
50,1,1232.896075
49,2,1232.926056
48,3,1232.970033
37,14,1233.151927
47,4,1233.201898
47,4,1233.255868
45,6,1233.333824
47,4,1233.386793
48,3,1233.427768
43,8,1233.532709
30,21,1233.801553
50,1,1233.817544
42,9,1233.941472
43,8,1234.044412
44,7,1234.130363
41,10,1234.263286
40,11,1234.408203
49,2,1234.434188
34,17,1234.655061
39,12,1234.806973
36,15,1235.007858
50,1,1235.02085
46,5,1235.084816
43,8,1235.188753
46,5,1235.253716
37,14,1235.429626
50,1,1235.443624
36,15,1235.637494
38,13,1235.807397
48,3,1235.845374
40,11,1235.985294
46,5,1236.050255
43,8,1236.153197
11,40,1236.696885
21,30,1237.117641
48,3,1237.162615
44,7,1237.255561
47,4,1237.315527
50,1,1237.331517
46,5,1237.401477
34,17,1237.620363
43,8,1237.730288
50,1,1237.745279
34,17,1237.95616
35,16,1238.151064
48,3,1238.191022
45,6,1238.265978
50,1,1238.278971
39,12,1238.457869
48,3,1238.500844
48,3,1238.54682
49,2,1238.575801
46,5,1238.648759
44,7,1238.7487
36,15,1238.938592
24,27,1239.2704
46,5,1239.338361
50,1,1239.352353
46,5,1239.413316
27,24,1239.728156
48,3,1239.767113
47,4,1239.817085
45,6,1239.892054
31,20,1240.131903
39,12,1240.284815
34,17,1240.541669
26,25,1240.905458
-13,64,1241.71799
-84,135,1243.44899
28,23,1243.770807
-34,85,1244.929139
42,9,1245.042073
48,3,1245.08205
48,3,1245.121028
46,5,1245.183991
-171,222,1248.016371
35,16,1248.22024
35,16,1248.426122
47,4,1248.477092
39,12,1248.619011
26,25,1248.936829
48,3,1248.973806
24,27,1249.304616
50,1,1249.317608
48,3,1249.354588
49,2,1249.380572
-1,52,1250.013207
41,10,1250.140134
40,11,1250.278054
47,4,1250.331036
44,7,1250.417977
47,4,1250.471963
48,3,1250.508921
47,4,1250.560891
30,21,1250.821743
46,5,1250.882705
47,4,1250.934675
47,4,1250.986646
50,1,1250.999638
43,8,1251.104597
48,3,1251.148553
50,1,1251.161548
49,2,1251.186552
44,7,1251.276479
-31,82,1252.291893
48,3,1252.331869
44,7,1252.420818
48,3,1252.459798
38,13,1252.622702
48,3,1252.657682
46,5,1252.719647
48,3,1252.760624
43,8,1252.87056
45,6,1252.951513
49,2,1252.979497
50,1,1252.993489
48,3,1253.032468
35,16,1253.230353
33,18,1253.457221
49,2,1253.484206
41,10,1253.61713
49,2,1253.648111
42,9,1253.773041
35,16,1253.98092
17,34,1254.405675
50,1,1254.422665
47,4,1254.476635
50,1,1254.48863
45,6,1254.561589
43,8,1254.662529
27,24,1254.962354
27,24,1255.329143
42,9,1255.466065
49,2,1255.497046
44,7,1255.622974
40,11,1255.828855
46,5,1255.907811
35,16,1256.151668
46,5,1256.230623
50,1,1256.247613
39,12,1256.439503
41,10,1256.614402
39,12,1256.795298
44,7,1256.89524
46,5,1256.962201
46,5,1257.03416
49,2,1257.064143
47,4,1257.116112
38,13,1257.293011
38,13,1257.475906
45,6,1257.567853
17,34,1258.009598
46,5,1258.071561
48,3,1258.11054
23,28,1258.462337
38,13,1258.628241
46,5,1258.691204
45,6,1258.770159
49,2,1258.796144
48,3,1258.836121
47,4,1258.888092
46,5,1258.948056
30,21,1259.215904
47,4,1259.270889
46,5,1259.334852
37,14,1259.511732
33,18,1259.741602
24,27,1260.080405
18,33,1260.489187
39,12,1260.649094
41,10,1260.781
43,8,1260.882941
49,2,1260.907927
47,4,1260.9559
39,12,1261.103815
48,3,1261.141793
49,2,1261.168777
23,28,1261.514578
43,8,1261.618535
46,5,1261.682479
23,28,1262.041291
34,17,1262.252165
49,2,1262.278137
44,7,1262.366086
48,3,1262.402066
42,9,1262.515999
49,2,1262.539985
40,11,1262.674907
50,1,1262.686901
31,20,1262.954746
50,1,1262.970738
37,14,1263.151634
34,17,1263.373507
46,5,1263.437469
34,17,1263.652345
24,27,1264.007139
34,17,1264.221016
26,25,1264.531856
48,3,1264.569815
49,2,1264.5948
43,8,1264.698742
36,15,1264.895629
22,29,1265.268413
48,3,1265.306391
30,21,1265.588228
35,16,1265.807102
50,1,1265.820095
46,5,1265.885058
35,16,1266.10693
44,7,1266.196878
43,8,1266.292823
44,7,1266.380772
48,3,1266.418751
44,7,1266.511696
42,9,1266.616636
50,1,1266.630629
45,6,1266.704604
45,6,1266.780543
50,1,1266.794536
48,3,1266.835511
42,9,1266.95544
50,1,1266.970431
47,4,1267.021402
42,9,1267.139334
40,11,1267.276255
46,5,1267.33622
42,9,1267.446161
38,13,1267.636049
48,3,1267.676026
50,1,1267.691018
46,5,1267.75598
40,11,1267.8929
30,21,1268.165743
31,20,1268.434589
39,12,1268.609488
43,8,1268.724421
43,8,1268.834357
43,8,1268.930301
46,5,1268.989269
31,20,1269.24712
43,8,1269.344064
38,13,1269.507971
40,11,1269.64389
50,1,1269.657883
36,15,1269.840777
42,9,1269.954712
47,4,1270.001684
48,3,1270.037663
47,4,1270.087634
34,17,1270.295516
36,15,1270.482408
39,12,1270.625324
29,22,1270.904164
48,3,1270.94414
42,9,1271.048082
50,1,1271.060075
30,21,1271.304933
47,4,1271.355905
48,3,1271.392885
44,7,1271.478835
50,1,1271.491825
40,11,1271.614755
49,2,1271.637741
50,1,1271.650734
48,3,1271.688712
48,3,1271.723691
46,5,1271.782659
49,2,1271.808643
50,1,1271.823634
21,30,1272.178432
48,3,1272.219406
46,5,1272.275373
42,9,1272.383312
32,19,1272.601187
34,17,1272.80607
33,18,1273.02594
50,1,1273.037946
42,9,1273.143885
46,5,1273.203839
49,2,1273.226825
45,6,1273.303782
35,16,1273.49467
36,15,1273.681564
38,13,1273.851465
42,9,1273.963401
46,5,1274.026365
49,2,1274.049354
46,5,1274.113316
37,14,1274.277223
38,13,1274.43313
46,5,1274.496095
38,13,1274.644009
43,8,1274.739955
48,3,1274.777933
33,18,1274.995806
39,12,1275.137723
50,1,1275.150716
45,6,1275.223674
45,6,1275.298631
42,9,1275.405587
47,4,1275.453542
40,11,1275.586466
49,2,1275.610451
39,12,1275.757366
49,2,1275.781353
48,3,1275.81933
28,23,1276.09519
40,11,1276.228097
47,4,1276.274069
44,7,1276.356021
46,5,1276.414988
47,4,1276.460962
48,3,1276.49894
50,1,1276.510933
50,1,1276.523925
45,6,1276.593885
47,4,1276.639858
46,5,1276.701823
48,3,1276.741801
37,14,1276.921696
48,3,1276.956674
49,2,1276.982662
47,4,1277.027634
45,6,1277.099592
46,5,1277.161557
47,4,1277.21053
50,1,1277.224524
50,1,1277.236517
42,9,1277.347453
45,6,1277.417408
36,15,1277.600305
37,14,1277.772205
38,13,1277.929117
46,5,1277.987085
47,4,1278.034058
50,1,1278.046066
46,5,1278.105032
46,5,1278.165978
44,7,1278.246945
46,5,1278.307896
37,14,1278.471802
49,2,1278.496788
45,6,1278.56576
50,1,1278.579752
47,4,1278.627724
50,1,1278.639717
44,7,1278.724668
45,6,1278.795615
45,6,1278.876569
43,8,1278.965517
46,5,1279.02948
42,9,1279.135421
47,4,3088.725329
50,1,3089.859661
45,6,3091.662621
45,6,3093.415612
49,2,3094.666888
37,14,3097.496257
48,3,3098.888471
47,4,3100.397587
47,4,3101.921706
43,8,3104.094453
