#{"t_start": 1595252445.9527411, "env_id": "NovelGridworld-v0"}
r,l,t 
50,1,631.68592
47,4,631.713905
47,4,631.73989
45,6,631.780866
39,12,631.856822
49,2,631.869814
47,4,631.8958
39,12,631.973754
7,44,632.259589
31,20,632.393512
37,14,632.491457
47,4,632.526437
47,4,632.555419
44,7,632.601393
41,10,632.666355
48,3,632.686347
43,8,632.740313
46,5,632.776292
49,2,632.788286
44,7,632.832259
39,12,632.909216
46,5,632.942196
45,6,632.984172
39,12,633.063128
43,8,633.115097
46,5,633.147078
49,2,633.162069
47,4,633.188054
48,3,633.207043
43,8,633.261013
36,15,633.360955
36,15,633.457901
42,9,633.515866
49,2,633.531856
47,4,633.562839
48,3,633.583826
39,12,633.662781
45,6,633.701757
48,3,633.720747
49,2,633.733741
40,11,633.8047
50,1,633.810698
43,8,633.865664
45,6,633.90664
46,5,633.942619
26,25,634.119517
42,9,634.176485
43,8,634.230453
30,21,634.368375
46,5,634.401355
28,23,634.560265
44,7,634.612234
50,1,634.619231
38,13,634.709178
46,5,634.741161
35,16,634.8441
41,10,634.906064
49,2,634.921055
43,8,634.978024
-11,62,635.392798
42,9,635.453749
48,3,635.472737
49,2,635.485731
41,10,635.552706
44,7,635.602662
46,5,635.634644
33,18,635.751577
41,10,635.81554
46,5,635.848521
42,9,635.904488
44,7,635.951461
32,19,636.083386
49,2,636.096379
49,2,636.109372
48,3,636.129361
48,3,636.148347
43,8,636.203316
35,16,636.312254
48,3,636.333241
47,4,636.367223
3,48,636.707025
46,5,636.739008
47,4,636.765994
44,7,636.813968
49,2,636.827956
40,11,636.899915
45,6,636.940892
16,35,637.174756
48,3,637.194746
47,4,637.221729
47,4,637.247716
31,20,637.385637
48,3,637.404625
40,11,637.476584
47,4,637.502569
37,14,637.60151
48,3,637.623499
48,3,637.644485
40,11,637.72144
45,6,637.762419
48,3,637.783408
46,5,637.818385
50,1,637.824383
49,2,637.838374
50,1,637.846368
50,1,637.854364
45,6,637.892343
50,1,637.899338
49,2,637.915329
38,13,638.003278
40,11,638.077235
50,1,638.083233
50,1,638.090229
42,9,638.149194
50,1,638.15719
36,15,638.25715
50,1,638.264128
38,13,638.350078
36,15,638.446025
46,5,638.482005
37,14,638.577947
40,11,638.655904
50,1,638.6619
44,7,638.706874
49,2,638.718866
46,5,638.749848
50,1,638.757844
46,5,638.790825
48,3,638.812812
37,14,638.907758
48,3,638.927747
46,5,638.964724
48,3,638.986712
43,8,639.04168
39,12,639.115638
46,5,639.148618
48,3,639.167608
49,2,639.1806
49,2,639.193594
43,8,639.244562
43,8,639.295535
47,4,639.321522
43,8,639.374489
45,6,639.417463
46,5,639.452443
47,4,639.481426
41,10,639.546388
46,5,639.581369
33,18,639.712294
44,7,639.75727
39,12,639.838222
47,4,639.864206
47,4,639.892192
49,2,639.905182
46,5,639.936166
39,12,640.016118
47,4,640.044102
43,8,640.097071
44,7,640.142046
33,18,640.254981
38,13,640.339932
38,13,640.421885
47,4,640.446869
49,2,640.461861
50,1,640.469857
31,20,640.603779
50,1,640.611774
49,2,640.626766
34,17,640.748696
47,4,640.778678
50,1,640.786675
34,17,640.910604
45,6,640.955576
49,2,640.972566
38,13,641.06951
16,35,641.323364
29,22,641.486271
43,8,641.546237
-1,52,641.931014
-112,163,643.020387
49,2,643.033381
42,9,643.091345
46,5,643.125327
-8,59,643.50411
46,5,643.535091
42,9,643.594058
45,6,643.638031
42,9,643.698996
47,4,643.725982
-41,92,644.332631
45,6,644.372608
21,30,644.572491
48,3,644.593482
28,23,644.75039
30,21,644.886312
26,25,645.048218
40,11,645.124174
50,1,645.13217
34,17,645.245105
50,1,645.252101
46,5,645.28608
37,14,645.379028
38,13,645.468977
47,4,645.495961
6,45,645.788792
30,21,645.924712
35,16,646.039646
45,6,646.081621
35,16,646.184562
50,1,646.190559
50,1,646.197555
49,2,646.210547
14,37,646.445412
48,3,646.469398
46,5,646.505377
0,51,646.836186
3,48,647.151006
28,23,647.302918
47,4,647.327904
47,4,647.354903
37,14,647.443839
34,17,647.557771
43,8,647.61174
48,3,647.62973
44,7,647.6847
44,7,647.73267
48,3,647.752661
45,6,647.793635
41,10,647.859598
50,1,647.867592
43,8,647.922561
46,5,647.954542
35,16,648.057487
48,3,648.08147
49,2,648.095463
39,12,648.176416
46,5,648.209395
40,11,648.285352
50,1,648.292347
48,3,648.314336
48,3,648.334323
42,9,648.392289
49,2,648.407282
39,12,648.489233
46,5,648.523214
32,19,648.645144
40,11,648.7201
41,10,648.782065
42,9,648.844029
43,8,648.899997
49,2,648.915987
36,15,649.017929
50,1,649.024925
47,4,649.05091
50,1,649.058906
44,7,649.108877
44,7,649.156848
48,3,649.175839
45,6,649.217815
48,3,649.238803
49,2,649.253793
41,10,649.320754
43,8,649.373724
46,5,649.409704
43,8,649.465671
48,3,649.487658
44,7,649.539628
45,6,649.579605
30,21,649.725521
45,6,649.766498
47,4,649.793483
20,31,650.010356
47,4,650.037342
45,6,650.076321
46,5,650.109301
50,1,650.116297
47,4,650.144279
39,12,650.222234
46,5,650.258214
50,1,650.268209
48,3,650.293194
37,14,650.390137
46,5,650.424119
50,1,650.431115
45,6,650.472092
44,7,650.521077
44,7,650.572033
49,2,650.587024
41,10,650.656984
39,12,650.736938
50,1,650.743935
48,3,650.763922
41,10,650.828885
45,6,650.868862
49,2,650.883853
49,2,650.895846
50,1,650.904841
44,7,650.957811
48,3,650.978799
37,14,651.067747
45,6,651.108724
50,1,651.11772
49,2,651.131711
46,5,651.163693
43,8,651.213663
50,1,651.221659
41,10,651.284622
43,8,651.337592
43,8,651.39156
49,2,651.404556
48,3,651.42654
43,8,651.482509
36,15,651.579463
41,10,651.647414
45,6,651.690388
45,6,651.734363
49,2,651.750354
46,5,651.788332
47,4,651.821314
42,9,651.881278
40,11,651.952238
49,2,651.966231
32,19,652.08616
46,5,652.122141
46,5,652.158121
46,5,652.192099
46,5,652.225081
39,12,652.304035
43,8,652.355005
32,19,652.479933
38,13,652.562887
41,10,652.62685
45,6,652.664826
50,1,652.672823
47,4,652.701806
33,18,652.826733
50,1,652.83473
43,8,652.884699
44,7,652.928674
29,22,653.07759
43,8,653.14655
34,17,653.259484
43,8,653.314451
42,9,653.375417
44,7,653.42239
33,18,653.538324
48,3,653.560311
35,16,653.66425
48,3,653.687237
43,8,653.744205
43,8,653.794175
48,3,653.813164
39,12,653.89112
39,12,653.971073
43,8,654.036036
40,11,654.112992
44,7,654.157968
42,9,654.212935
47,4,654.239919
45,6,654.281895
46,5,654.312876
48,3,654.333864
50,1,654.34086
47,4,654.367845
44,7,654.417817
43,8,654.469787
19,32,654.683665
45,6,654.726639
49,2,654.740632
44,7,654.786607
41,10,654.854565
43,8,654.905535
39,12,654.992484
48,3,655.012473
43,8,655.06844
40,11,655.142399
45,6,655.183375
45,6,655.223351
41,10,655.290313
32,19,655.439227
50,1,655.448222
46,5,655.483204
34,17,655.597137
39,12,655.67709
16,35,655.915952
47,4,655.940938
49,2,655.95593
42,9,656.017894
44,7,656.065867
34,17,656.1808
40,11,656.252761
50,1,656.260753
49,2,656.273746
40,11,656.346704
37,14,656.437652
46,5,656.472632
47,4,656.506613
38,13,656.589565
34,17,656.704498
40,11,656.780455
43,8,656.831425
47,4,656.856411
48,3,656.879397
47,4,656.904382
40,11,656.978343
39,12,657.059293
43,8,657.111263
44,7,657.164233
1,50,657.50104
40,11,657.572997
45,6,657.612974
41,10,657.678936
46,5,657.711917
34,17,657.828852
35,16,657.930791
45,6,657.968769
40,11,658.042726
47,4,658.069711
42,9,658.129678
47,4,658.156662
42,9,658.215628
45,6,658.256603
37,14,658.345552
50,1,658.354546
46,5,658.388528
40,11,658.461485
45,6,658.506461
40,11,658.581417
50,1,658.59141
43,8,658.64538
33,18,658.766311
49,2,658.7823
48,3,658.804287
38,13,658.896234
49,2,658.908229
36,15,659.005173
42,9,659.066152
47,4,659.092126
39,12,659.174074
48,3,659.194063
42,9,659.255029
44,7,659.303
33,18,659.418933
48,3,659.438937
43,8,659.490894
39,12,659.565852
49,2,659.578842
46,5,659.611822
48,3,659.63181
26,25,659.803714
28,23,659.956624
42,9,660.019587
28,23,660.195485
42,9,660.265447
47,4,660.295429
45,6,660.341403
49,2,660.359392
44,7,660.413365
44,7,660.461333
47,4,660.489316
44,7,660.53629
45,6,660.577266
48,3,660.597255
44,7,660.642227
43,8,660.695197
47,4,660.720183
46,5,660.755163
49,2,660.772153
45,6,660.81213
41,10,660.877094
31,20,661.030004
45,6,661.072979
45,6,661.119952
47,4,661.153933
48,3,661.180918
46,5,661.218897
50,1,661.224892
47,4,661.254875
42,9,661.319837
45,6,661.367809
43,8,661.425777
31,20,661.556701
49,2,661.572692
49,2,661.587683
50,1,661.594679
46,5,661.630658
47,4,661.658642
39,12,661.737597
41,10,661.809556
39,12,661.883514
47,4,661.911498
45,6,661.949475
50,1,661.95647
40,11,662.028429
37,14,662.120376
50,1,662.128386
22,29,662.320263
48,3,662.340249
46,5,662.374229
49,2,662.387222
45,6,662.426199
49,2,662.439192
44,7,662.491162
46,5,662.523143
45,6,662.562121
50,1,662.569118
49,2,662.583109
43,8,662.63808
46,5,662.67006
35,16,662.776
42,9,662.836964
49,2,662.848958
48,3,662.868946
31,20,662.996873
37,14,663.08782
48,3,663.107807
40,11,663.180766
47,4,663.207749
47,4,663.235734
46,5,663.270713
32,19,663.389645
28,23,663.540558
47,4,663.56854
50,1,663.576536
35,16,663.67648
13,38,663.939327
46,5,663.973308
36,15,664.072251
43,8,664.125221
40,11,664.202176
44,7,664.251149
50,1,664.260144
43,8,664.312112
48,3,664.331102
27,24,664.491009
36,15,664.589953
39,12,664.66791
43,8,664.71988
44,7,664.764852
42,9,664.832813
47,4,664.858797
49,2,664.872789
38,13,664.956743
49,2,664.970735
47,4,664.998717
40,11,665.069677
43,8,665.119648
49,2,665.13364
46,5,665.17062
44,7,665.216592
44,7,665.262564
40,11,665.336522
48,3,665.356511
46,5,665.388492
45,6,665.42747
50,1,665.435468
41,10,665.501427
42,9,665.565392
50,1,665.573386
48,3,665.595375
47,4,665.622357
48,3,665.642345
47,4,665.670329
30,21,665.809252
44,7,665.855223
43,8,665.908194
47,4,665.935176
50,1,665.942174
41,10,666.011133
48,3,666.031121
42,9,666.096083
42,9,666.160047
45,6,666.203022
45,6,666.244998
27,24,666.403909
45,6,666.444884
47,4,666.475865
49,2,666.490858
46,5,666.528836
35,16,666.642769
40,11,666.711729
44,7,666.758702
41,10,666.828662
48,3,666.847653
49,2,666.860644
48,3,666.879637
49,2,666.893625
47,4,666.918612
42,9,666.975592
29,22,667.117497
49,2,667.132489
47,4,667.158473
49,2,667.173465
40,11,667.248419
50,1,667.255416
41,10,667.321377
38,13,667.406331
48,3,667.427319
42,9,667.483284
48,3,667.505271
49,2,667.520264
40,11,667.595222
48,3,667.614208
50,1,667.622204
31,20,667.751132
49,2,667.766137
40,11,667.842078
48,3,667.865064
50,1,667.87206
48,3,667.894048
44,7,667.939022
41,10,668.005983
43,8,668.059952
48,3,668.08094
45,6,668.117919
43,8,668.171888
35,16,668.277827
47,4,668.304811
38,13,668.389763
38,13,668.470715
49,2,668.482708
48,3,668.501697
50,1,668.508693
50,1,668.514689
46,5,668.546671
49,2,668.560663
37,14,668.653609
30,21,668.790531
49,2,668.805522
44,7,668.853494
36,15,668.952453
47,4,668.979438
47,4,669.007421
43,8,669.063374
49,2,669.075367
50,1,669.082362
44,7,669.128336
48,3,669.148325
45,6,669.190301
46,5,669.22528
48,3,669.246268
46,5,669.279249
33,18,669.39918
50,1,669.406176
48,3,669.429163
42,9,669.495127
44,7,669.546096
43,8,669.600064
38,13,669.686014
48,3,669.707002
43,8,669.762973
44,7,669.829934
50,1,669.838928
43,8,669.902889
44,7,669.957858
48,3,669.983844
49,2,669.998836
46,5,670.036815
47,4,670.068794
44,7,670.118766
49,2,670.133756
38,13,670.223704
36,15,670.319649
46,5,670.353631
50,1,670.360626
48,3,670.381614
44,7,670.426589
44,7,670.484557
44,7,670.54652
50,1,670.555515
49,2,670.571504
49,2,670.589494
38,13,670.696432
40,11,670.789379
42,9,670.85634
38,13,670.950287
42,9,671.014248
49,2,671.030239
35,16,671.154169
49,2,671.176161
27,24,671.356051
41,10,671.42801
48,3,671.449997
43,8,671.510962
47,4,671.540946
43,8,671.601911
49,2,671.616901
42,9,671.683864
40,11,671.765816
49,2,671.783805
35,16,671.903737
45,6,671.94971
50,1,671.956706
30,21,672.105619
45,6,672.1426
44,7,672.189571
47,4,672.214557
41,10,672.277522
44,7,672.324495
46,5,672.358474
45,6,672.395453
39,12,672.468412
40,11,672.53837
44,7,672.581347
48,3,672.601333
45,6,672.642311
37,14,672.725263
44,7,672.769237
45,6,672.811213
45,6,672.851192
42,9,672.911157
47,4,672.937141
48,3,672.959129
41,10,673.034085
43,8,673.088053
38,13,673.177018
43,8,673.228972
48,3,673.248962
49,2,673.261954
49,2,673.275961
49,2,673.291938
48,3,673.311924
46,5,673.344905
42,9,673.405885
47,4,673.432854
46,5,673.463837
37,14,673.555785
45,6,673.594777
48,3,673.613753
39,12,673.694704
44,7,673.742676
47,4,673.769663
49,2,673.783653
37,14,673.878598
43,8,673.929568
47,4,673.955555
49,2,673.968547
45,6,674.006526
44,7,674.055496
45,6,674.100471
48,3,674.120458
43,8,674.173428
49,2,674.187419
49,2,674.201411
48,3,674.2224
46,5,674.255381
50,1,674.261377
47,4,674.288361
47,4,674.316345
36,15,674.416288
48,3,674.434277
48,3,674.454266
44,7,674.502239
47,4,674.529223
48,3,674.550212
40,11,674.623168
40,11,674.696126
36,15,674.795069
45,6,674.839046
49,2,674.854037
34,17,674.967972
45,6,675.007949
49,2,675.02094
40,11,675.090901
49,2,675.104901
45,6,675.146868
-73,124,675.957401
47,4,675.988384
38,13,676.074332
50,1,676.081328
48,3,676.102316
34,17,676.219264
-1,52,676.572045
49,2,676.585037
2,49,676.904855
37,14,677.002798
36,15,677.102739
-30,81,677.614444
43,8,677.665414
35,16,677.775354
48,3,677.793343
32,19,677.920268
38,13,678.00422
42,9,678.062187
48,3,678.082176
33,18,678.200106
49,2,678.217097
43,8,678.274065
45,6,678.312043
29,22,678.457958
48,3,678.478945
28,23,678.630859
44,7,678.674835
40,11,678.745792
44,7,678.788768
23,28,678.978657
27,24,679.13357
48,3,679.154557
40,11,679.227514
16,35,679.455383
50,1,679.463379
30,21,679.596304
44,7,679.641278
48,3,679.662265
46,5,679.695247
44,7,679.743217
44,7,679.789191
50,1,679.796186
50,1,679.804184
48,3,679.828183
47,4,679.857152
46,5,679.894131
35,16,680.029053
50,1,680.038047
36,15,680.158977
26,25,680.355864
38,13,680.45081
42,9,680.51777
33,18,680.651693
42,9,680.721653
44,7,680.775623
46,5,680.811603
50,1,680.820596
40,11,680.898551
47,4,680.922537
38,13,681.008489
48,3,681.028476
47,4,681.053462
48,3,681.072452
26,25,681.240354
46,5,681.273336
37,14,681.365282
46,5,681.400264
44,7,681.448234
45,6,681.494208
38,13,681.575163
47,4,681.601146
40,11,681.671105
49,2,681.684098
38,13,681.764052
46,5,681.799032
49,2,681.814024
43,8,681.87299
39,12,681.952943
49,2,681.967935
40,11,682.041892
42,9,682.101857
43,8,682.155828
49,2,682.171817
36,15,682.285751
45,6,682.325728
49,2,682.337722
23,28,682.51462
45,6,682.553597
22,29,682.741489
50,1,682.747485
49,2,682.75948
49,2,682.773471
44,7,682.822457
47,4,682.849427
45,6,682.887406
49,2,682.901397
46,5,682.930379
48,3,682.951368
47,4,682.976355
43,8,683.030324
41,10,683.096284
45,6,683.134264
48,3,683.154252
32,19,683.283177
42,9,683.341144
48,3,683.361131
44,7,683.404109
48,3,683.425095
49,2,683.439086
45,6,683.480063
40,11,683.551025
48,3,683.57201
48,3,683.594997
45,6,683.64297
50,1,683.651964
47,4,683.680948
42,9,683.740912
48,3,683.759901
47,4,683.786886
45,6,683.83086
42,9,683.891826
47,4,683.919809
49,2,683.934801
48,3,683.95379
34,17,684.064726
46,5,684.096707
50,1,684.103704
47,4,684.133688
50,1,684.140683
43,8,684.193651
46,5,684.229632
49,2,684.245621
43,8,684.301592
43,8,684.354559
50,1,684.361556
39,12,684.436514
47,4,684.465496
48,3,684.485483
42,9,684.547449
43,8,684.59842
40,11,684.671376
39,12,684.754328
49,2,684.76732
48,3,684.787311
43,8,684.842279
41,10,684.917235
38,13,685.004185
46,5,685.038164
47,4,685.064149
41,10,685.128113
50,1,685.135109
47,4,685.164092
49,2,685.177085
44,7,685.224057
44,7,685.27103
42,9,685.327997
40,11,685.402954
42,9,685.459923
43,8,685.511891
47,4,685.538877
46,5,685.573856
45,6,685.611836
48,3,685.631823
